data_file,snapshot_date,Customer_ID,loan_id,column_name,original_value,changed_to,rationale
attributes,2023-12-01,CUS_0x5e3e,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x632,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x67e5,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x6894,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x6a11,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x6a14,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x6cce,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x71ab,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x7906,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x7a22,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x7efc,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x812c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x8440,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x8927,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x8fa9,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x9192,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x94aa,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x960f,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x9afb,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x9bbd,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x9cdf,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0x9f25,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xa1b,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xa54b,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xa741,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xa9a2,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xab9c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xad4f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xae4f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xb14d,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xb6eb,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xc181,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-12-01,CUS_0xc680,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x1130,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x11eb,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x14a3,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x15e7,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x184c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x1a16,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x2038,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x2184,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x2283,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x24e8,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x26a9,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x28a7,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x2d05,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x2d78,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x3237,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x3868,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x3a4d,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x3c51,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x3e5d,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x4269,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x4469,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x4976,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x4b12,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x4dd1,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x50e2,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x55d9,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x5cc5,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x5f0f,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x6cc6,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x6d3c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x6f69,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x70b2,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x7837,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x79a9,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x7c2,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x7e0b,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x8110,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x8b29,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x8ed4,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x8fdd,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x90cf,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x9495,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x99d9,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x9da2,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x9dbe,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0x9ff5,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xa5d1,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xab76,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xabc1,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xac16,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xaf0a,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xafc0,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xb239,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xb473,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xb51a,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xbace,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xbaf6,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xbf8,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xc044,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xc4b0,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xc62c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xc692,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xccf,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xd39,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-07-01,CUS_0xe34,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x117d,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x1330,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x1619,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x180a,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x1938,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x1d56,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x1f2c,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x219c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x2441,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x29e1,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x29f9,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x2a25,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x3141,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x32f5,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x346e,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x35f3,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x37dd,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x3fb,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4241,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4498,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x44b8,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x450,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4534,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x473a,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x499d,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4e5,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4e60,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x4ebb,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x50b9,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x54fd,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x56d1,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x56d3,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x5952,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x5fec,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x666b,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x6cf6,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x6e6c,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x72a0,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x741,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x75a0,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x765b,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x789f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x7d48,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8568,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8b1f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8bf2,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8c90,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8cc9,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x8e53,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x9185,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x9414,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x9cd7,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x9d91,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0x9e76,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xa12e,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xa1df,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xa3a1,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xa79d,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xaa74,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xaeec,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xb7de,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xb912,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbb2,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbc57,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbcbc,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbe82,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbf07,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbfb4,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xbfb6,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2023-09-01,CUS_0xc049,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x104f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x155b,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1600,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1612,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x18e1,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1b9c,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1c06,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1ebe,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1f19,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1f34,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x1fec,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x23cc,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x2543,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x2887,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x2b4c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x38aa,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3937,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3b2e,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3bac,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3ec8,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3f16,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3f8b,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x3f99,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x41b8,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x461f,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x4628,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x48e1,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x4d12,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x4e1f,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x4f92,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x4ff7,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x5591,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x5ede,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x625d,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x66e5,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x691e,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x6d54,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x7145,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x7189,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x7928,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x7ccf,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x87df,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x88f2,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x8ccd,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x9000,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x9533,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x95d,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x979f,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x99ae,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x9d4c,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x9e28,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0x9f1a,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xa677,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xa789,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xa849,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xb5c3,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xb913,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xba8a,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xbf99,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xc3f1,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xc60a,,Occupation,_______,NULL,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xc734,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
attributes,2024-10-01,CUS_0xd29,,Occupation,Media_Manager,Media Manager,Cleaned placeholder values and normalized underscores for readability.
financials,2024-08-01,CUS_0x10ac,,Type_of_Loan,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan","Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
financials,2024-08-01,CUS_0x1145,,Type_of_Loan,"Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan","Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, Credit-Builder Loan",Normalized loan type delimiters by replacing 'and' connectors with commas.
